SKU,Product Name
707027,WisGate Developer D0+/RAK7246G/WisGate Developer D0+(GPS)/AU915
702034,WisGate Developer D0+/RAK7246G/WisGate Developer D0+(GPS)/CN470
701030,WisGate Developer D0+/RAK7246G/WisGate Developer D0+(GPS)/EU433
705029,WisGate Developer D0+/RAK7246G/WisGate Developer D0+(GPS)/EU868
704019,WisGate Developer D0+/RAK7246G/WisGate Developer D0+(GPS)/IN865
708019,WisGate Developer D0+/RAK7246G/WisGate Developer D0+(GPS)/KR920
703019,WisGate Developer D0+/RAK7246G/WisGate Developer D0+(GPS)/RU864
706032,WisGate Developer D0+/RAK7246G/WisGate Developer D0+(GPS)/US915
709028,WisGate Developer D0/RAK7246/WisGate Developer D0(non-GPS)/AS923
707028,WisGate Developer D0/RAK7246/WisGate Developer D0(non-GPS)/AU915
702035,WisGate Developer D0/RAK7246/WisGate Developer D0(non-GPS)/CN470
701031,WisGate Developer D0/RAK7246/WisGate Developer D0(non-GPS)/EU433
705030,WisGate Developer D0/RAK7246/WisGate Developer D0(non-GPS)/EU868
704020,WisGate Developer D0/RAK7246/WisGate Developer D0(non-GPS)/IN865
708020,WisGate Developer D0/RAK7246/WisGate Developer D0(non-GPS)/KR920
703020,WisGate Developer D0/RAK7246/WisGate Developer D0(non-GPS)/RU864
706033,WisGate Developer D0/RAK7246/WisGate Developer D0(non-GPS)/US915
712027,WisGate Developer D4H/RAK7248/2GB RPi4 (Memory Storage)/CN470
715023,WisGate Developer D4H/RAK7248/2GB RPi4 (Memory Storage)/EU868
716026,WisGate Developer D4H/RAK7248/2GB RPi4 (Memory Storage)/US915
711024,WisGate Developer D4H/RAK7248/2GB RPi4 (Memory Storage)/EU433
717038,WisGate Developer D4H/RAK7248/4GB RPi4 (Memory Storage)/AU915
716058,WisGate Developer D4H/RAK7248/4GB RPi4 (Memory Storage)/US915
715056,WisGate Developer D4H/RAK7248/4GB RPi4 (Memory Storage)/EU868
702002,RAK Hotspot Miner/RAK7248/Black Enclosure/2GB RPi4 (Memory Storage)/CN standard power adapter/CN470
701002,RAK Hotspot Miner/RAK7248/Black Enclosure/2GB RPi4 (Memory Storage)/Europe standard power adapter/EU433
705002,RAK Hotspot Miner/RAK7248/Black Enclosure/2GB RPi4 (Memory Storage)/Europe standard power adapter/EU868
706002,RAK Hotspot Miner/RAK7248/Black Enclosure/2GB RPi4 (Memory Storage)/American standard power adapter/US915
706004,RAK Hotspot Miner/RAK7248/White Enclosure/2GB RPi4 (Memory Storage)/American standard power adapter/Emrit Version/US915
706003,RAK Hotspot Miner/RAK7248/Black Enclosure/2GB RPi4 (Memory Storage)/American standard power adapter/coastFi Version/US915
707033,RAK Hotspot Miner V2/RAK7248/Black Enclosure/2GB RPi4 (Memory Storage)/Australia standard power adapter/AU915
705044,RAK Hotspot Miner V2/RAK7248/Black Enclosure/2GB RPi4 (Memory Storage)/Europe standard power adapter/EU868
705045,RAK Hotspot Miner V2/RAK7248/Black Enclosure/2GB RPi4 (Memory Storage)/UK standard power adapter/EU868
706047,RAK Hotspot Miner V2/RAK7248/Black Enclosure/2GB RPi4 (Memory Storage)/American standard power adapter/US915
715042,RAK Hotspot Miner/RAK7248/White Enclosure/2GB RPi4 (Memory Storage)/Europe standard power adapter/Emrit Version/EU868
715043,RAK Hotspot Miner/RAK7248/White Enclosure/2GB RPi4 (Memory Storage)/UK standard power adapter/Emrit Version/EU868
702047,RAK Hotspot Miner V2/RAK7248/Black Enclosure/2GB RPi4 (Memory Storage)/CN standard power adapter/CN470
A17000,RAK Hotspot Miner V2/RAK7248/Black Enclosure/4GB RPi4 (Memory Storage)/Australia standard power adapter/AU915
A16000,RAK Hotspot Miner V2/RAK7248/Black Enclosure/4GB RPi4 (Memory Storage)/American standard power adapter/US915
A15000,RAK Hotspot Miner V2/RAK7248/Black Enclosure/4GB RPi4 (Memory Storage)/Europe standard power adapter/EU868
A15001,RAK Hotspot Miner V2/RAK7248/Black Enclosure/4GB RPi4 (Memory Storage)/UK standard power adapter/EU868
705009,WisGate Edge Max(Exeri)/RAK7249/1 pc 3dBi/8 Channels LTE(EG95-E) Non-battery/RAK7249-03-142(Exeri)/EU868
705041,WisGate Edge Max /RAK7249/12V DC/16 Channels LTE(EG915-E)/EU868
705018,WisGate Edge Max /RAK7249/230V wide Range/16 Channels LTE(EG915-E)/EU868
712023,WisGate Edge Lite/RAK7258/Non-LTE/Ali470 CN470
719020,WisGate Edge Lite/RAK7258/Non-LTE/AS923
717020,WisGate Edge Lite/RAK7258/Non-LTE/AU915
712024,WisGate Edge Lite/RAK7258/Non-LTE/CN470
712025,WisGate Edge Lite/RAK7258/LTE(EG95-E)/Ali470
711023,WisGate Edge Lite/RAK7258/LTE(EG95-E)/EU433
713015,WisGate Edge Lite/RAK7258/LTE(EG95-E)/RU864
716024,WisGate Edge Lite/RAK7258/LTE(EG95-E)/US915
719021,WisGate Edge Lite/RAK7258/LTE(EG95-NA)/AS923
717021,WisGate Edge Lite/RAK7258/LTE(EG95-NA)/AU915
711022,WisGate Edge Lite/RAK7258/LTE(EG95-NA)/EU433
711021,WisGate Edge Lite/RAK7258/Non-LTE/EU433
715021,WisGate Edge Lite/RAK7258/Non-LTE/EU868
714014,WisGate Edge Lite/RAK7258/Non-LTE/IN865
718014,WisGate Edge Lite/RAK7258/Non-LTE/KR920
716037,WisGate Edge Lite/RAK7258/Non-LTE/Brazilian standard power adapter/Default Antenna/US915
716038,WisGate Edge Lite/RAK7258/Non-LTE/Brazilian standard power adapter/KRAKBJ2701C01A Antenna/US915
713014,WisGate Edge Lite/RAK7258/Non-LTE/RU864
716023,WisGate Edge Lite/RAK7258/Non-LTE/US915
702040,WisGate Edge Lite 2/RAK7268/Non-LTE/White/RAK2247/CN470
705000,WisGate Edge Lite 2/RAK7268/Non-LTE/White/RAK2247/EU868
706000,WisGate Edge Lite 2/RAK7268/Non-LTE/White/RAK2247/US915
702039,WisGate Edge Lite 2/RAK7268/Non-LTE/White/Bluetooth/RAK2287/CN470
702038,WisGate Edge Lite 2/RAK7268/Non-LTE/White/RAK2287-Helium/CN470
705040,WisGate Edge Lite 2/RAK7268/Non-LTE/White/RAK2287/EU868
706045,WisGate Edge Lite 2/RAK7268/Non-LTE/White/RAK2287/US915
702041,WisGate Edge Lite 2+/RAK7268C/LTE(EG95-E)/White/RAK2247/CN470
705001,WisGate Edge Lite 2+/RAK7268C/LTE(EG95-E)/White/RAK2247/EU868
706001,WisGate Edge Lite 2+/RAK7268C/LTE(EG95-NA)/White/RAK2247/US915
705047,WisGate Edge Lite 2+/RAK7268C/LTE(EG95-E)/White/RAK2287/EU868
706050,WisGate Edge Lite 2+/RAK7268C/LTE(EG95-NA)/White/Bluetooth/RAK2287/US915
706049,WisGate Edge Lite 2+/RAK7268C/LTE(EG95-NA)/White/RAK2287/US915
719032,WisGate Developer D4H/RAK7248/2GB RPi4 (Memory Storage)/AS923
717032,WisGate Developer D4H/RAK7248/2GB RPi4 (Memory Storage)/AU915
714023,WisGate Developer D4H/RAK7248/2GB RPi4 (Memory Storage)/IN865
718023,WisGate Developer D4H/RAK7248/2GB RPi4 (Memory Storage)/KR920
713023,WisGate Developer D4H/RAK7248/2GB RPi4 (Memory Storage)/RU864
717022,WisGate Edge Lite/RAK7258/LTE(EG95-E)/Australia standard power adapter/Black Label/AU915
719033,WisGate Edge Lite/RAK7258/LTE(EG95-E)/American standard power adapter/AS923
712026,WisGate Edge Lite/RAK7258/LTE(EG95-E)/American standard power adapter/Black Label/CN470
719034,WisGate Edge Lite/RAK7258/LTE(EG95-E)/Europe standard power adapter/AS923
715022,WisGate Edge Lite/RAK7258/LTE(EG95-E)/Europe standard power adapter/Black Label/EU868
718015,WisGate Edge Lite/RAK7258/LTE(EG95-E)/Europe standard power adapter/Black Label/KR920
719022,WisGate Edge Lite/RAK7258/LTE(EG95-E)/UK standard power adapter/Black Label/AS923
714015,WisGate Edge Lite/RAK7258/LTE(EG95-E)/UK standard power adapter/Black Label/IN865
716025,WisGate Edge Lite/RAK7258/LTE(EG95-NA)/American standard power adapter/Black Label/US915
510006,WisLink Cellular Pi Hat/RAK2013/BG96
510005,WisLink Cellular Pi Hat/RAK2013/EG95-E
510004,WisLink Cellular Pi Hat/RAK2013/EG95-NA
519005,WisLink LPWAN Concentrator/RAK2245/96Boards Edition/AS923
517005,WisLink LPWAN Concentrator/RAK2245/96Boards Edition/AU915
512004,WisLink LPWAN Concentrator/RAK2245/96Boards Edition/CN470
511004,WisLink LPWAN Concentrator/RAK2245/96Boards Edition/EU433
515006,WisLink LPWAN Concentrator/RAK2245/96Boards Edition/EU868
514005,WisLink LPWAN Concentrator/RAK2245/96Boards Edition/IN865
518005,WisLink LPWAN Concentrator/RAK2245/96Boards Edition/KR920
513005,WisLink LPWAN Concentrator/RAK2245/96Boards Edition/RU864
516005,WisLink LPWAN Concentrator/RAK2245/96Boards Edition/US915
519004,WisLink LPWAN Concentrator/RAK2245/Rpi HAT Edition/AS923
517004,WisLink LPWAN Concentrator/RAK2245/Rpi HAT Edition/AU915
512003,WisLink LPWAN Concentrator/RAK2245/Rpi HAT Edition/CN470
511003,WisLink LPWAN Concentrator/RAK2245/Rpi HAT Edition/EU433
515005,WisLink LPWAN Concentrator/RAK2245/Rpi HAT Edition/EU868
514004,WisLink LPWAN Concentrator/RAK2245/Rpi HAT Edition/IN865
518004,WisLink LPWAN Concentrator/RAK2245/Rpi HAT Edition/KR920
513004,WisLink LPWAN Concentrator/RAK2245/Rpi HAT Edition/RU864
516004,WisLink LPWAN Concentrator/RAK2245/Rpi HAT Edition/US915
519003,WisLink LPWAN Concentrator/RAK2245/Stamp Edition/AS923
517003,WisLink LPWAN Concentrator/RAK2245/Stamp Edition/AU915
512002,WisLink LPWAN Concentrator/RAK2245/Stamp Edition/CN470
511002,WisLink LPWAN Concentrator/RAK2245/Stamp Edition/EU433
515003,WisLink LPWAN Concentrator/RAK2245/Stamp Edition/EU868
515004,WisLink LPWAN Concentrator/RAK2245/Stamp Edition/UK custonized M3/EU868
514003,WisLink LPWAN Concentrator/RAK2245/Stamp Edition/IN865
518003,WisLink LPWAN Concentrator/RAK2245/Stamp Edition/KR920
513003,WisLink LPWAN Concentrator/RAK2245/Stamp Edition/RU864
516003,WisLink LPWAN Concentrator/RAK2245/Stamp Edition/US915
519002,WisLink LPWAN Concentrator/RAK2247/SPI/AS923
519001,WisLink LPWAN Concentrator/RAK2247/USB/AS923
517002,WisLink LPWAN Concentrator/RAK2247/SPI/AU915
517001,WisLink LPWAN Concentrator/RAK2247/USB/AU915
512001,WisLink LPWAN Concentrator/RAK2247/SPI/CN470
512000,WisLink LPWAN Concentrator/RAK2247/USB/CN470
511001,WisLink LPWAN Concentrator/RAK2247/SPI/EU433
511000,WisLink LPWAN Concentrator/RAK2247/USB/EU433
515002,WisLink LPWAN Concentrator/RAK2247/SPI/EU868
515001,WisLink LPWAN Concentrator/RAK2247/USB/EU868
514002,WisLink LPWAN Concentrator/RAK2247/SPI/IN865
514001,WisLink LPWAN Concentrator/RAK2247/USB/IN865
518002,WisLink LPWAN Concentrator/RAK2247/SPI/KR920
518001,WisLink LPWAN Concentrator/RAK2247/USB/KR920
513002,WisLink LPWAN Concentrator/RAK2247/SPI/RU864
513001,WisLink LPWAN Concentrator/RAK2247/USB/RU864
516002,WisLink LPWAN Concentrator/RAK2247/SPI/US915
516001,WisLink LPWAN Concentrator/RAK2247/USB/US915
512005,WisLink LPWAN Concentrator/RAK2287/RAK2287L/SPI/With GPS/CN470
511005,WisLink LPWAN Concentrator/RAK2287/RAK2287L/SPI/With GPS/EU433
512006,WisLink LPWAN Concentrator/RAK2287/RAK2287L/USB/With GPS/CN470
511006,WisLink LPWAN Concentrator/RAK2287/RAK2287L/USB/With GPS/EU433
519000,WisLink LPWAN Concentrator/RAK2287/RAK2287/SPI/With GPS/AS923
517000,WisLink LPWAN Concentrator/RAK2287/RAK2287/SPI/With GPS/AU915
515000,WisLink LPWAN Concentrator/RAK2287/RAK2287/SPI/With GPS/EU868
514000,WisLink LPWAN Concentrator/RAK2287/RAK2287/SPI/With GPS/IN865
518000,WisLink LPWAN Concentrator/RAK2287/RAK2287/SPI/With GPS/KR920
513000,WisLink LPWAN Concentrator/RAK2287/RAK2287/SPI/With GPS/RU864
516000,WisLink LPWAN Concentrator/RAK2287/RAK2287/SPI/With GPS/US915
510007,WisLink Cellular mPCIe/RAK8213
510002,WisLink LX200V20 EVB
510000,WisLink LX200V30 EVB
500001,WisLink LX200V30
500003,WisLink LX200V20
209001,WisNode Track Lite/RAK7200/AS923
207001,WisNode Track Lite/RAK7200/AU915
205001,WisNode Track Lite/RAK7200/EU868
204001,WisNode Track Lite/RAK7200/IN865
208001,WisNode Track Lite/RAK7200/KR920
206001,WisNode Track Lite/RAK7200/US915
209004,WisNode Sense Home/RAK7204/AS923
207004,WisNode Sense Home/RAK7204/AU915
202004,WisNode Sense Home/RAK7204/CN470
201002,WisNode Sense Home/RAK7204/EU433
205004,WisNode Sense Home/RAK7204/EU868
204004,WisNode Sense Home/RAK7204/IN865
208004,WisNode Sense Home/RAK7204/KR920
206004,WisNode Sense Home/RAK7204/US915
209005,WisNode Bridge Serial/RAK7431/AS923
207005,WisNode Bridge Serial/RAK7431/AU915
201003,WisNode Bridge Serial/RAK7431/EU433
205005,WisNode Bridge Serial/RAK7431/EU868
204005,WisNode Bridge Serial/RAK7431/IN865
208005,WisNode Bridge Serial/RAK7431/KR920
203000,WisNode Bridge Serial/RAK7431/RU864
206005,WisNode Bridge Serial/RAK7431/US915
202003,WisNode Track D/RAK7205/no Solar Panel/Ali470 CN470
209003,WisNode Track D/RAK7205/no Solar Panel/AS923
207003,WisNode Track D/RAK7205/no Solar Panel/AU915
202002,WisNode Track D/RAK7205/no Solar Panel/CN470
201001,WisNode Track D/RAK7205/no Solar Panel/EU433
205003,WisNode Track D/RAK7205/no Solar Panel/EU868
204003,WisNode Track D/RAK7205/no Solar Panel/IN865
208003,WisNode Track D/RAK7205/no Solar Panel/KR920
206003,WisNode Track D/RAK7205/no Solar Panel/US915
202001,WisNode Track D/RAK7205/With Solar Panel/Ali470 CN470
209002,WisNode Track D/RAK7205/With Solar Panel/AS923
207002,WisNode Track D/RAK7205/With Solar Panel/AU915
202000,WisNode Track D/RAK7205/With Solar Panel/CN470
201000,WisNode Track D/RAK7205/With Solar Panel/EU433
205002,WisNode Track D/RAK7205/With Solar Panel/EU868
204002,WisNode Track D/RAK7205/With Solar Panel/IN865
208002,WisNode Track D/RAK7205/With Solar Panel/KR920
206002,WisNode Track D/RAK7205/With Solar Panel/US915
209000,WisNode Button 4K/RAK7201/AS923
207000,WisNode Button 4K/RAK7201/AU915
205000,WisNode Button 4K/RAK7201/EU868
204000,WisNode Button 4K/RAK7201/IN865
208000,WisNode Button 4K/RAK7201/KR920
206000,WisNode Button 4K/RAK7201/US915
410000,WisTrio NB-IoT Tracker Pro/RAK5010
410001,WisTrio NB-IoT Tracker Pro/RAK5010/Chinese version
410002,WisTrio NB-IoT Tracker Pro/RAK5010-M/Chinese version
412002,WisTrio LPWAN Tracker /RAK5205/iPEX ( Connector Type) /Ali470 CN470
419001,WisTrio LPWAN Tracker /RAK5205/iPEX ( Connector Type) /AS923
417001,WisTrio LPWAN Tracker /RAK5205/iPEX ( Connector Type) /AU915
412003,WisTrio LPWAN Tracker /RAK5205/iPEX ( Connector Type) /CN470
411001,WisTrio LPWAN Tracker /RAK5205/iPEX ( Connector Type) /EU433
415002,WisTrio LPWAN Tracker /RAK5205/iPEX ( Connector Type) /EU868
414001,WisTrio LPWAN Tracker /RAK5205/iPEX ( Connector Type) /IN865
418001,WisTrio LPWAN Tracker /RAK5205/iPEX ( Connector Type) /KR920
416002,WisTrio LPWAN Tracker /RAK5205/iPEX ( Connector Type) /US915
412000,WisTrio LPWAN Tracker /RAK5205/SMA ( Connector Type)/Ali470 CN470
419000,WisTrio LPWAN Tracker /RAK5205/SMA ( Connector Type)/AS923
417000,WisTrio LPWAN Tracker /RAK5205/SMA ( Connector Type)/AU915
412001,WisTrio LPWAN Tracker /RAK5205/SMA ( Connector Type)/CN470
411000,WisTrio LPWAN Tracker /RAK5205/SMA ( Connector Type)/EU433
415001,WisTrio LPWAN Tracker /RAK5205/SMA ( Connector Type)/EU868
414000,WisTrio LPWAN Tracker /RAK5205/SMA ( Connector Type)/IN865
418000,WisTrio LPWAN Tracker /RAK5205/SMA ( Connector Type)/KR920
416001,WisTrio LPWAN Tracker /RAK5205/SMA ( Connector Type)/US915
415000,WisTrio LPWAN Tracker /RAK815/EU868
416000,WisTrio LPWAN Tracker /RAK815/US915
915019,8dBi Fiberglass Antenna Bundle/Bundle 1 /N-Type to RP-SMA (Connector Type)/858-878MHz
916004,8dBi Fiberglass Antenna Bundle/Bundle 1 /N-Type to RP-SMA (Connector Type)/900-930MHz
915020,8dBi Fiberglass Antenna Bundle/Bundle 1 /N-Type to iPEX (Connector Type)/858-878MHz
916005,8dBi Fiberglass Antenna Bundle/Bundle 1 /N-Type to iPEX (Connector Type)/900-930MHz
915021,8dBi Fiberglass Antenna Bundle/Bundle 2/N-Type to RP-SMA (Connector Type)/858-878MHz
916006,8dBi Fiberglass Antenna Bundle/Bundle 2/N-Type to RP-SMA (Connector Type)/900-930MHz
915022,8dBi Fiberglass Antenna Bundle/Bundle 2/N-Type to iPEX (Connector Type)/858-878MHz
916007,8dBi Fiberglass Antenna Bundle/Bundle 2/N-Type to iPEX (Connector Type)/900-930MHz
915023,8dBi Fiberglass Antenna Bundle/Bundle 3/N-Type to RP-SMA (Connector Type)/858-878MHz
916008,8dBi Fiberglass Antenna Bundle/Bundle 3/N-Type to RP-SMA (Connector Type)/900-930MHz
915024,8dBi Fiberglass Antenna Bundle/Bundle 3/N-Type to iPEX (Connector Type)/858-878MHz
916009,8dBi Fiberglass Antenna Bundle/Bundle 3/N-Type to iPEX (Connector Type)/900-930MHz
911007,5.8dBi Fiberglass Antenna Bundle/Bundle 1/White / N-Type to RP-SMA (Antenna color & Connector type)/433MHz
912007,5.8dBi Fiberglass Antenna Bundle/Bundle 1/White / N-Type to RP-SMA (Antenna color & Connector type)/470-510MHz
915011,5.8dBi Fiberglass Antenna Bundle/Bundle 1/White / N-Type to RP-SMA (Antenna color & Connector type)/860-930MHz
915012,5.8dBi Fiberglass Antenna Bundle/Bundle 1/Black / N-Type to RP-SMA (Antenna color & Connector type)/860-930MHz
911008,5.8dBi Fiberglass Antenna Bundle/Bundle 1/White / N-Type to iPEX (Antenna color & Connector type)/433MHz
912008,5.8dBi Fiberglass Antenna Bundle/Bundle 1/White / N-Type to iPEX (Antenna color & Connector type)/470-510MHz
915013,5.8dBi Fiberglass Antenna Bundle/Bundle 1/White / N-Type to iPEX (Antenna color & Connector type)/860-930MHz
915014,5.8dBi Fiberglass Antenna Bundle/Bundle 1/Black / N-Type to iPEX (Antenna color & Connector type)/860-930MHz
915015,5.8dBi Fiberglass Antenna Bundle/Bundle 2 /White / N-Type to RP-SMA (Antenna color & Connector type)/860-930MHz
915016,5.8dBi Fiberglass Antenna Bundle/Bundle 2 /Black / N-Type to RP-SMA (Antenna color & Connector type)/860-930MHz
915017,5.8dBi Fiberglass Antenna Bundle/Bundle 2 /White / N-Type to iPEX (Antenna color & Connector type)/860-930MHz
915018,5.8dBi Fiberglass Antenna Bundle/Bundle 2 /Black / N-Type to iPEX (Antenna color & Connector type)/860-930MHz
920091,2.4GHz BLE PCB Antenna
910092,Outdoor Gateway Enclosure/2x N-Type Antenna Connectors W/ Ethernet Cable Gland
713024,WisGate Developer D4/RAK7244/WisGate Developer D4/4GB RPi4 (Memory Storage)/RU864
714024,WisGate Developer D4/RAK7244/WisGate Developer D4/4GB RPi4 (Memory Storage)/IN865
718024,WisGate Developer D4/RAK7244/WisGate Developer D4/4GB RPi4 (Memory Storage)/KR920
711037,WisGate Developer D4P/RAK7244P/WisGate Developer D4P (with built-in PoE module)/4GB RPi4 (Memory Storage)/EU433
712043,WisGate Developer D4P/RAK7244P/WisGate Developer D4P (with built-in PoE module)/4GB RPi4 (Memory Storage)/CN470
713025,WisGate Developer D4P/RAK7244P/WisGate Developer D4P (with built-in PoE module)/4GB RPi4 (Memory Storage)/RU864
717035,WisGate Developer D4P/RAK7244P/WisGate Developer D4P (with built-in PoE module)/4GB RPi4 (Memory Storage)/AU915
714025,WisGate Developer D4P/RAK7244P/WisGate Developer D4P (with built-in PoE module)/4GB RPi4 (Memory Storage)/IN865
718025,WisGate Developer D4P/RAK7244P/WisGate Developer D4P (with built-in PoE module)/4GB RPi4 (Memory Storage)/KR920
719036,WisGate Developer D4P/RAK7244P/WisGate Developer D4P (with built-in PoE module)/4GB RPi4 (Memory Storage)/AS923
713026,WisGate Developer D4+/RAK7244C/WisGate Developer D4+ (EG95-E)/4GB RPi4 (Memory Storage)/RU864
714026,WisGate Developer D4+/RAK7244C/WisGate Developer D4+ (EG95-E)/4GB RPi4 (Memory Storage)/IN865
711038,WisGate Developer D4+/RAK7244C/WisGate Developer D4+ (EG95-E)/4GB RPi4 (Memory Storage)/EU433
712044,WisGate Developer D4+/RAK7244C/WisGate Developer D4+ (EG95-E)/4GB RPi4 (Memory Storage)/CN470
717036,WisGate Developer D4+/RAK7244C/WisGate Developer D4+ (EG95-E)/4GB RPi4 (Memory Storage)/AU915
717037,WisGate Developer D4+/RAK7244C/WisGate Developer D4+ (EG95-NA)/4GB RPi4 (Memory Storage)/AU915
719038,WisGate Developer D4+/RAK7244C/WisGate Developer D4+ (EG95-NA)/4GB RPi4 (Memory Storage)/AS923
719039,WisGate Developer D4H/RAK7248/4GB RPi4 (Memory Storage)/AS923
712045,WisGate Developer D4H/RAK7248/4GB RPi4 (Memory Storage)/CN470
718027,WisGate Developer D4H/RAK7248/4GB RPi4 (Memory Storage)/KR920
714027,WisGate Developer D4H/RAK7248/4GB RPi4 (Memory Storage)/IN865
713027,WisGate Developer D4H/RAK7248/4GB RPi4 (Memory Storage)/RU864
815013,RAK Discover Kit 2/4GB RPi4 (Memory Storage)/EU868
816009,RAK Discover Kit 2/4GB RPi4 (Memory Storage)/US915
818008,RAK Discover Kit 2/4GB RPi4 (Memory Storage)/KR920
819008,RAK Discover Kit 2/4GB RPi4 (Memory Storage)/AS923
814008,RAK Discover Kit 2/4GB RPi4 (Memory Storage)/IN865
817008,RAK Discover Kit 2/4GB RPi4 (Memory Storage)/AU915
813002,RAK Discover Kit 2/4GB RPi4 (Memory Storage)/RU864
318009,BastWAN Breakout Board/RAK3244/KR920
20001,#IoTMadeEasy Tshirt/White/L
20002,#IoTMadeEasy Tshirt/Gray /XL
20003,#IoTMadeEasy Tshirt/Black/XXL
519007,WisLink LPWAN Concentrator/RAK2287/RAK2287/USB/Without GPS/AS923
